Category,ItemName,ItemHdr,XpressfeedMnemonic,CRSP Long Name,Description/Full Compustat Name,ItemNameType
IncomeStatementQuarterly,UXIDO12_DC,UXIDO12_DC,UXIDO12_DC,Extraord Items & Discontinued Operations - 12-Mth-Mov DC,UXIDO12_DC: Extraordinary Items and Discontinued Operations - 12 Months Moving Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,UXINT12,UXINT12,UXINT12,Interest Charges - Total - 12-Mth-Mov,UXINT12: Interest Charges - Total - 12 Months Moving (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,UXINT12_DC,UXINT12_DC,UXINT12_DC,Interest Charges - Total - 12-Mth-Mov DC,UXINT12_DC: Interest Charges - Total - 12 Months Moving Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,UXINT12_FN,UXINT12_FN,UXINT12_FN,Interest Charges - Total - 12-Mth-Mov FN,UXINT12_FN: Interest Charges - Total - 12 Months Moving Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDAQ,WDAQ,WDAQ,Writedowns After-tax,WDAQ: Writedowns After-tax (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDAQ_DC,WDAQ_DC,WDAQ_DC,Writedowns After-tax DC,WDAQ_DC: Writedowns After-tax Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDAQ_FN,WDAQ_FN,WDAQ_FN,Writedowns After-tax FN,WDAQ_FN: Writedowns After-tax Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDDQ,WDDQ,WDDQ,Writedowns Diluted EPS Effect,WDDQ: Writedowns Diluted EPS Effect (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDDQ_DC,WDDQ_DC,WDDQ_DC,Writedowns Diluted EPS Effect DC,WDDQ_DC: Writedowns Diluted EPS Effect Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDDQ_FN,WDDQ_FN,WDDQ_FN,Writedowns Diluted EPS Effect FN,WDDQ_FN: Writedowns Diluted EPS Effect Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDEPSQ,WDEPSQ,WDEPSQ,Writedowns Basic EPS Effect,WDEPSQ: Writedowns Basic EPS Effect (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDEPSQ_DC,WDEPSQ_DC,WDEPSQ_DC,Writedowns Basic EPS Effect DC,WDEPSQ_DC: Writedowns Basic EPS Effect Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDEPSQ_FN,WDEPSQ_FN,WDEPSQ_FN,Writedowns Basic EPS Effect FN,WDEPSQ_FN: Writedowns Basic EPS Effect Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDPQ,WDPQ,WDPQ,Writedowns Pretax,WDPQ: Writedowns Pretax (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDPQ_DC,WDPQ_DC,WDPQ_DC,Writedowns Pretax DC,WDPQ_DC: Writedowns Pretax Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,WDPQ_FN,WDPQ_FN,WDPQ_FN,Writedowns Pretax FN,WDPQ_FN: Writedowns Pretax Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XCOMQ,XCOMQ,XCOMQ,Communications Expense (Broker/Dealer),XCOMQ: Communications Expense (Broker/Dealer) (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XCOMQ_DC,XCOMQ_DC,XCOMQ_DC,Communications Expense (Broker/Dealer) DC,XCOMQ_DC: Communications Expense (Broker/Dealer) Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XIDOQ,XIDOQ,XIDOQ,Extraord Items & Discontinued Operations,XIDOQ: Extraordinary Items and Discontinued Operations (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XIDOQ_DC,XIDOQ_DC,XIDOQ_DC,Extraord Items & Discontinued Operations DC,XIDOQ_DC: Extraordinary Items and Discontinued Operations Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XINTQ,XINTQ,XINTQ,Interest & Related Expense- Total,XINTQ: Interest and Related Expense- Total (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XINTQ_DC,XINTQ_DC,XINTQ_DC,Interest & Related Expense- Total DC,XINTQ_DC: Interest and Related Expense- Total Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XINTQ_FN1,XINTQ_FN1,XINTQ_FN1,Interest & Related Expense- Total FN,XINTQ_FN1: Interest and Related Expense- Total Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XIQ,XIQ,XIQ,Extraord Items,XIQ: Extraordinary Items (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XIQ_DC,XIQ_DC,XIQ_DC,Extraord Items DC,XIQ_DC: Extraordinary Items Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPRQ,XOPRQ,XOPRQ,Operating Expense- Total,XOPRQ: Operating Expense- Total (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPRQ_DC,XOPRQ_DC,XOPRQ_DC,Operating Expense- Total DC,XOPRQ_DC: Operating Expense- Total Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPT12,XOPT12,XOPT12,Implied Option Expense - 12mm,XOPT12: Implied Option Expense - 12mm (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPT12_FN,XOPT12_FN,XOPT12_FN,Implied Option Expense - 12mm FN,XOPT12_FN: Implied Option Expense - 12mm Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTD12,XOPTD12,XOPTD12,Implied Option EPS Diluted 12MM,XOPTD12: Implied Option EPS Diluted 12MM (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTD12_FN,XOPTD12_FN,XOPTD12_FN,Implied Option EPS Diluted 12MM FN,XOPTD12_FN: Implied Option EPS Diluted 12MM Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTD12P,XOPTD12P,XOPTD12P,Implied Option 12MM EPS Diluted Preliminary,XOPTD12P: Implied Option 12MM EPS Diluted Preliminary (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTD12P_FN,XOPTD12P_FN,XOPTD12P_FN,Implied Option 12MM EPS Diluted Preliminary FN,XOPTD12P_FN: Implied Option 12MM EPS Diluted Preliminary Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTDQ,XOPTDQ,XOPTDQ,Implied Option EPS Diluted,XOPTDQ: Implied Option EPS Diluted (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTDQ_DC,XOPTDQ_DC,XOPTDQ_DC,Implied Option EPS Diluted DC,XOPTDQ_DC: Implied Option EPS Diluted Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTDQ_FN,XOPTDQ_FN,XOPTDQ_FN,Implied Option EPS Diluted FN,XOPTDQ_FN: Implied Option EPS Diluted Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTDQP,XOPTDQP,XOPTDQP,Implied Option EPS Diluted Preliminary,XOPTDQP: Implied Option EPS Diluted Preliminary (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTDQP_DC,XOPTDQP_DC,XOPTDQP_DC,Implied Option EPS Diluted Preliminary DC,XOPTDQP_DC: Implied Option EPS Diluted Preliminary Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTDQP_FN,XOPTDQP_FN,XOPTDQP_FN,Implied Option EPS Diluted Preliminary FN,XOPTDQP_FN: Implied Option EPS Diluted Preliminary Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPS12,XOPTEPS12,XOPTEPS12,Implied Option EPS Basic 12MM,XOPTEPS12: Implied Option EPS Basic 12MM (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPS12_FN,XOPTEPS12_FN,XOPTEPS12_FN,Implied Option EPS Basic 12MM FN,XOPTEPS12_FN: Implied Option EPS Basic 12MM Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPSP12,XOPTEPSP12,XOPTEPSP12,Implied Option 12MM EPS Basic Preliminary,XOPTEPSP12: Implied Option 12MM EPS Basic Preliminary (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPSP12_FN,XOPTEPSP12_FN,XOPTEPSP12_FN,Implied Option 12MM EPS Basic Preliminary FN,XOPTEPSP12_FN: Implied Option 12MM EPS Basic Preliminary Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPSQ,XOPTEPSQ,XOPTEPSQ,Implied Option EPS Basic,XOPTEPSQ: Implied Option EPS Basic (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPSQ_DC,XOPTEPSQ_DC,XOPTEPSQ_DC,Implied Option EPS Basic DC,XOPTEPSQ_DC: Implied Option EPS Basic Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPSQ_FN,XOPTEPSQ_FN,XOPTEPSQ_FN,Implied Option EPS Basic FN,XOPTEPSQ_FN: Implied Option EPS Basic Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPSQP,XOPTEPSQP,XOPTEPSQP,Implied Option EPS Basic Preliminary,XOPTEPSQP: Implied Option EPS Basic Preliminary (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPSQP_DC,XOPTEPSQP_DC,XOPTEPSQP_DC,Implied Option EPS Basic Preliminary DC,XOPTEPSQP_DC: Implied Option EPS Basic Preliminary Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTEPSQP_FN,XOPTEPSQP_FN,XOPTEPSQP_FN,Implied Option EPS Basic Preliminary FN,XOPTEPSQP_FN: Implied Option EPS Basic Preliminary Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTQ,XOPTQ,XOPTQ,Implied Option Expense,XOPTQ: Implied Option Expense (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTQ_DC,XOPTQ_DC,XOPTQ_DC,Implied Option Expense DC,XOPTQ_DC: Implied Option Expense Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTQ_FN,XOPTQ_FN,XOPTQ_FN,Implied Option Expense FN,XOPTQ_FN: Implied Option Expense Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTQP,XOPTQP,XOPTQP,Implied Option Expense Preliminary,XOPTQP: Implied Option Expense Preliminary (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTQP_DC,XOPTQP_DC,XOPTQP_DC,Implied Option Expense Preliminary DC,XOPTQP_DC: Implied Option Expense Preliminary Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XOPTQP_FN,XOPTQP_FN,XOPTQP_FN,Implied Option Expense Preliminary FN,XOPTQP_FN: Implied Option Expense Preliminary Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XRDQ,XRDQ,XRDQ,Research & Development Expense,XRDQ: Research and Development Expense (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XRDQ_DC,XRDQ_DC,XRDQ_DC,Research & Development Expense DC,XRDQ_DC: Research and Development Expense Data Code (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XRDQ_FN,XRDQ_FN,XRDQ_FN,Research & Development Expense FN,XRDQ_FN: Research and Development Expense Footnote (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XSGAQ,XSGAQ,XSGAQ,"Selling, General & Administrative Expenses","XSGAQ: Selling, General and Administrative Expenses (Refer to your Compustat documentation for item definitions)",AM
IncomeStatementQuarterly,XSGAQ_DC,XSGAQ_DC,XSGAQ_DC,"Selling, General & Administrative Expenses DC","XSGAQ_DC: Selling, General and Administrative Expenses Data Code (Refer to your Compustat documentation for item definitions)",AM
IncomeStatementQuarterly,XSGAQ_FN1,XSGAQ_FN1,XSGAQ_FN1,"Selling, General & Administrative Expenses FN","XSGAQ_FN1: Selling, General and Administrative Expenses Footnote (Refer to your Compustat documentation for item definitions)",AM
IncomeStatementQuarterly,XSQ,XSQ,XSQ,Expense - Sundry,XSQ: Expense - Sundry (Refer to your Compustat documentation for item definitions),AM
IncomeStatementQuarterly,XSQ_DC,XSQ_DC,XSQ_DC,Expense - Sundry DC,XSQ_DC: Expense - Sundry Data Code (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,KYGVKEY,KYGVKEY,,Global Company Key - Key Selection,Global Company Key - Key Selection,AM
CalendarMarketDataQuarterly,DATADATE,DATADATE,,Data Date,DATADATE: Data Date (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,LPERMNO,LPERMNO,Link,Permno,PERMNO from link; 0 is used for a missing or not applicable link,LD
CalendarMarketDataQuarterly,LPERMCO,LPERMCO,Link,Permco,PERMCO from link; 0 is used for a missing or not applicable link,LD
CalendarMarketDataQuarterly,LINKRANGETYPECD,LINKRANGETYPECD,Link,Link Range Type Code,Not in Compustat documentation,LD
CalendarMarketDataQuarterly,KEYSET,KEYSET,,Keyset,Numeric code that identifies the combination of keys for each item,AM
CalendarMarketDataQuarterly,CLSMQ,CLSMQ,CLSMQ,Close Month,CLSMQ: Close Month (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,CSHTRQ,CSHTRQ,CSHTRQ,Common Shares Traded - Quarter,CSHTRQ: Common Shares Traded - Quarter (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,DVPSPQ,DVPSPQ,DVPSPQ,Dividends per Share - Pay Date - Quarter,DVPSPQ: Dividends per Share - Pay Date - Quarter (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,DVPSXQ,DVPSXQ,DVPSXQ,Dividends per Share - Exdate,DVPSXQ: Dividends per Share - Exdate (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,MKVALTQ,MKVALTQ,MKVALTQ,Market Value - Total,MKVALTQ: Market Value - Total (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,PRCCQ,PRCCQ,PRCCQ,Price Close,PRCCQ: Price Close (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,PRCHQ,PRCHQ,PRCHQ,Price High,PRCHQ: Price High (Refer to your Compustat documentation for item definitions),AM
CalendarMarketDataQuarterly,PRCLQ,PRCLQ,PRCLQ,Price Low,PRCLQ: Price Low (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,KYGVKEY,GVKEY,,Global Company Key - Key Selection,Global Company Key - Key Selection,
SecurityTimeSeriesData,KYIID,IID,,Issue ID - Key Selection,Issue ID - Key Selection,
SecurityTimeSeriesData,DATADATE,DATADATE,DATADATE,Data Date,DATADATE: Data Date (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,LPERMNO,LPERMNO,Link,Permno,PERMNO from link; 0 is used for a missing or not applicable link,LD
SecurityTimeSeriesData,LPERMCO,LPERMCO,Link,Permco,PERMCO from link; 0 is used for a missing or not applicable link,LD
SecurityTimeSeriesData,LINKRANGETYPECD,LINKRANGETYPECD,Link,Link Range Type Code,Not in Compustat documentation,LD
SecurityTimeSeriesData,AJEXM,AJEXM,AJEXM,Adjustment Factor (Company) Cumulative by Ex-Date Monthly,AJEXM: Adjustment Factor (Company) Cumulative by Ex-Date Monthly (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,AJPM,AJPM,AJPM,Cumulative Adjustment Factor - Pay Date -Monthly,AJPM: Cumulative Adjustment Factor - Pay Date -Monthly (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,CHEQVM,CHEQVM,CHEQVM,Cash Equivalent Distributions per Share Monthly,CHEQVM: Cash Equivalent Distributions per Share Monthly (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,CSFSM,CSFSM,CSFSM,Common Stock Float Shares - Canada,CSFSM: Common Stock Float Shares - Canada (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,CSHTRM,CSHTRM,CSHTRM,Trading Volume - Monthly,CSHTRM: Trading Volume - Monthly (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,CURCDDVM,CURCDDVM,CURCDDVM,ISO Currency Code - Dividend (Monthly),CURCDDVM: ISO Currency Code - Dividend (Monthly) (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,CURCDM,CURCDM,CURCDM,ISO Currency Code - Monthly,CURCDM: ISO Currency Code - Monthly (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,SEC_CURCDQ,CURCDQ,CURCDQ,ISO Currency Code,CURCDQ: ISO Currency Code (Refer to your Compustat documentation for item definitions),CH
SecurityTimeSeriesData,DVPSPM,DVPSPM,DVPSPM,Dividends per Share - Pay Date - Monthly,DVPSPM: Dividends per Share - Pay Date - Monthly (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,DVPSXM,DVPSXM,DVPSXM,Dividends per Shares-Exdate - Monthly,DVPSXM: Dividends per Shares-Exdate - Monthly (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,DVRATE,DVRATE,DVRATE,Indicated Annual Dividend Rate Monthly,DVRATE: Indicated Annual Dividend Rate Monthly (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,ISALRT,ISALRT,ISALRT,Status Code,ISALRT: Status Code (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,NAVM,NAVM,NAVM,Net Asset Value,NAVM: Net Asset Value (Refer to your Compustat documentation for item definitions),AM
SecurityTimeSeriesData,SEC_NISA,NISA,NISA,Net Income (Loss),NISA: Net Income (Loss) (Refer to your Compustat documentation for item definitions),CH
SecurityTimeSeriesData,SEC_NISA_DC,NISA_DC,NISA_DC,Net Income (Loss) DC,NISA_DC: Net Income (Loss) Data Code (Refer to your Compustat documentation for item definitions),CH
